1	4.60306e-07
2	7.51927e-07
3	1.78465e-06
4	-2.90107e-06
5	-1.18255e-06
6	1.76916e-06
7	-1.35158e-06
8	4.56697e-07
9	-1.68127e-06
10	1.62853e-06
11	4.91668e-06
12	3.01783e-06
13	6.63148e-06
14	2.95637e-06
15	1.3992e-06
16	-3.17593e-06
17	1.31829e-06
18	4.46592e-06
19	-5.98608e-07
20	3.1786e-06
21	-2.79199e-06
22	2.51306e-06
23	-7.77189e-07
24	3.34182e-06
25	1.20373e-06
26	-6.11879e-07
27	2.98698e-06
28	9.56585e-07
29	-4.79131e-06
30	1.07219e-06
31	-2.7155e-06
32	-4.75219e-06
33	2.84764e-06
34	3.14671e-07
35	4.32832e-07
36	-7.62288e-07
37	2.75706e-06
38	8.43429e-07
39	7.53789e-07
40	-1.29605e-06
41	2.56812e-07
42	2.29152e-06
43	1.10723e-06
44	-1.01177e-06
45	1.46066e-06
46	-1.27999e-06
47	-1.21025e-06
48	2.71504e-06
49	1.29081e-06
50	-7.76839e-07
51	-8.84058e-07
52	1.0177e-06
53	-3.85218e-07
54	-9.52161e-07
55	-3.58094e-07
56	9.496e-07
57	1.33179e-06
58	-6.82659e-07
59	7.30157e-07
60	3.06405e-07
61	9.45176e-07
62	2.35159e-07
63	-1.41212e-07
64	1.707e-06
65	-1.29407e-06
66	-4.62634e-07
67	-4.26779e-07
68	-5.64149e-07
69	-1.27044e-06
70	1.57126e-06
71	1.25484e-06
72	-2.7183e-07
73	1.13808e-06
74	6.20494e-07
75	-1.11875e-07
76	-1.04704e-06
77	1.4815e-06
78	-2.53902e-07
79	-3.08501e-07
80	-3.60189e-07
81	-3.37721e-07
82	-7.93952e-07
83	1.32713e-08
84	-4.57047e-07
85	6.1118e-07
86	2.55299e-07
87	1.02096e-07
88	-8.37259e-07
89	1.94763e-07
90	-1.19791e-07
91	-4.15253e-07
92	-3.3062e-08
93	-8.61473e-08
94	5.94882e-08
95	1.90106e-07
96	3.80212e-07
97	-1.49815e-06
98	9.93954e-07
99	-1.80444e-07
100	-4.31148e-06
101	3.92024e-06
102	2.96836e-07
103	-6.36536e-07
104	-4.8359e-06
105	4.47095e-06
1	4.60306e-07
