1	6.40401e-07
2	-1.05996e-07
3	6.14498e-07
4	-1.73278e-06
5	-3.30212e-07
6	9.16421e-07
7	-2.54135e-07
8	4.53088e-07
9	-1.36386e-06
10	8.14674e-07
11	2.23255e-06
12	8.7783e-07
13	2.82045e-06
14	6.16652e-07
15	6.08212e-07
16	-1.54664e-06
17	5.94999e-07
18	1.58686e-06
19	-5.47501e-07
20	1.0712e-06
21	-1.01101e-06
22	5.87548e-07
23	-4.46336e-07
24	1.44751e-06
25	3.08966e-07
26	-6.11821e-07
27	1.0542e-06
28	1.00047e-06
29	-2.27953e-06
30	-2.60945e-07
31	-3.49188e-07
32	-2.9942e-07
33	-1.33284e-06
34	2.46335e-07
35	-8.59844e-07
36	-1.13912e-07
37	-1.68337e-07
38	-2.01631e-07
39	2.72354e-07
40	-4.33822e-07
41	-1.39582e-07
42	6.32775e-07
43	4.9267e-07
44	-4.95987e-07
45	3.66999e-07
46	-1.20461e-06
47	-9.20845e-07
48	1.49821e-06
49	8.17876e-07
50	-8.33126e-07
51	-4.24974e-07
52	9.50589e-07
53	4.20259e-08
54	-4.29864e-07
55	-2.98722e-07
56	3.80212e-07
57	8.56293e-07
58	-5.46337e-07
59	2.6304e-07
60	-1.69268e-07
61	5.07978e-07
62	1.39698e-09
63	-4.23286e-07
64	6.29108e-07
65	-5.3324e-07
66	4.66243e-08
67	-1.01223e-07
68	-1.69443e-07
69	-5.97851e-07
70	7.5245e-07
71	3.81668e-07
72	-2.58151e-07
73	3.17581e-07
74	1.3737e-07
75	1.50001e-07
76	-3.06347e-07
77	5.89353e-07
78	-3.34054e-07
79	-9.95933e-08
80	-2.56754e-07
81	-5.12809e-08
82	-3.25614e-07
83	-1.66241e-07
84	-4.79049e-08
85	3.46918e-08
86	-3.18396e-08
87	3.05765e-07
88	-1.21188e-07
89	1.02562e-07
90	-9.86038e-08
91	6.86268e-08
92	7.2876e-08
93	1.21538e-07
94	-1.57161e-08
95	-1.54192e-07
96	2.34519e-07
97	-3.06987e-07
98	2.26253e-07
99	-7.79983e-08
100	-1.73424e-07
101	4.96622e-07
102	1.19577e-06
103	-1.05106e-06
104	-1.56086e-06
105	1.45056e-06
1	6.40401e-07
