1	7.36094e-07
2	8.87434e-07
3	1.86125e-06
4	-2.56172e-06
5	-1.01514e-06
6	1.45566e-06
7	-1.74518e-06
8	3.38652e-07
9	-1.32923e-06
10	1.43086e-06
11	4.65102e-06
12	2.88372e-06
13	6.67409e-06
14	3.32808e-06
15	1.67126e-06
16	-2.91097e-06
17	9.5705e-07
18	4.18676e-06
19	-7.70204e-07
20	3.39421e-06
21	-2.3701e-06
22	2.42214e-06
23	-8.13743e-07
24	2.89537e-06
25	1.47219e-06
26	-1.17614e-06
27	2.28384e-06
28	1.32911e-06
29	-5.1643e-06
30	1.56928e-07
31	-1.26485e-06
32	-2.64903e-06
33	2.81259e-07
34	2.163e-07
35	9.45292e-08
36	-1.16415e-09
37	1.06811e-06
38	-3.81144e-07
39	-4.45871e-08
40	-1.41806e-06
41	1.42376e-07
42	2.03773e-06
43	1.03598e-06
44	-6.25383e-07
45	1.05379e-06
46	-1.84739e-06
47	-1.6134e-06
48	2.22656e-06
49	1.00443e-06
50	-1.33493e-06
51	-1.07114e-06
52	6.61938e-07
53	-6.04778e-07
54	-1.09849e-06
55	-1.01945e-06
56	9.62056e-07
57	1.04494e-06
58	7.70669e-08
59	6.55768e-07
60	4.4948e-07
61	6.67875e-07
62	1.02771e-06
63	1.07801e-07
64	4.44939e-07
65	-6.5146e-07
66	-3.47849e-07
67	-1.02795e-07
68	-2.3318e-07
69	-7.2096e-07
70	1.26753e-06
71	4.37954e-07
72	-1.60304e-07
73	1.51619e-06
74	8.18633e-07
75	3.3353e-07
76	-1.20059e-06
77	2.04844e-06
78	-6.06757e-07
79	-5.08153e-07
80	-5.5728e-07
81	-2.29804e-07
82	-8.3528e-07
83	-2.01515e-07
84	-5.30854e-08
85	-9.31323e-10
86	-2.11992e-07
87	2.57394e-07
88	-2.94065e-07
89	4.8941e-07
90	-8.48668e-08
91	-1.65659e-07
92	3.34112e-07
93	-4.02564e-07
94	6.10016e-08
95	-3.00468e-07
96	5.11645e-07
97	-1.18697e-06
98	7.60076e-07
99	-3.29921e-07
100	-7.08209e-06
101	5.63135e-06
102	-1.52902e-06
103	7.38539e-07
104	-5.492e-06
105	4.96563e-06
1	7.36094e-07
