1	3.74974e-07
2	3.69037e-08
3	5.09724e-07
4	-1.43074e-06
5	-4.12983e-07
6	1.00967e-06
7	-7.86385e-08
8	6.66827e-07
9	-1.27126e-06
10	6.90576e-07
11	2.42586e-06
12	1.19174e-06
13	2.41707e-06
14	5.04428e-07
15	4.91156e-07
16	-1.78674e-06
17	6.93311e-07
18	2.0088e-06
19	-5.37373e-07
20	6.69854e-07
21	-1.33051e-06
22	9.17353e-07
23	-3.66708e-07
24	1.54704e-06
25	-2.74391e-07
26	4.04543e-08
27	1.54949e-06
28	4.78176e-07
29	-6.07572e-07
30	1.39436e-06
31	-2.00275e-06
32	-2.72709e-06
33	2.64327e-06
34	-6.36792e-07
35	9.97155e-07
36	-6.09201e-07
37	1.45292e-06
38	2.11189e-06
39	1.14419e-06
40	-5.02274e-07
41	7.71892e-07
42	1.86579e-06
43	2.37953e-07
44	-7.10133e-07
45	8.57865e-07
46	-9.82778e-07
47	-1.00106e-06
48	2.52854e-07
49	1.42725e-07
50	-9.8173e-07
51	-8.84815e-07
52	7.4401e-07
53	-5.27536e-07
54	-5.37199e-07
55	-1.36031e-06
56	-1.19995e-06
57	1.01863e-07
58	-2.25729e-07
59	-1.78814e-07
60	-3.2247e-08
61	6.45116e-07
62	3.29921e-07
63	-2.79106e-07
64	2.03378e-07
65	-7.70669e-07
66	2.5396e-07
67	2.07627e-07
68	5.52391e-08
69	-4.14846e-07
70	1.05542e-06
71	2.9197e-07
72	-3.43949e-07
73	4.98199e-07
74	3.28466e-07
75	3.12983e-07
76	-4.19561e-07
77	8.0117e-07
78	-4.91273e-07
79	-6.39877e-07
80	-1.10129e-07
81	-1.0751e-07
82	-2.84985e-07
83	-1.87196e-07
84	3.83297e-07
85	1.43191e-08
86	-5.39527e-07
87	6.83649e-07
88	-2.86847e-07
89	2.42784e-07
90	8.08504e-08
91	3.26021e-07
92	-2.26428e-07
93	2.32307e-07
94	-1.37545e-07
95	-4.58735e-07
96	-2.18628e-07
97	-7.78236e-08
98	1.50932e-07
99	-8.06758e-08
100	-6.72298e-07
101	4.13117e-06
102	5.34882e-06
103	-5.85534e-06
104	-8.62457e-06
105	8.64977e-06
1	3.74974e-07
