1	0.999373
2	0.999444
3	0.998573
4	1.00262
5	1.00063
6	0.998398
7	1.00095
8	0.999294
9	1.00182
10	0.998596
11	0.99604
12	0.997889
13	0.994528
14	0.998059
15	0.998739
16	1.00263
17	0.999199
18	0.996673
19	1.00087
20	0.997773
21	1.00205
22	0.998148
23	1.00052
24	0.997413
25	0.998986
26	1.00077
27	0.998007
28	0.998689
29	1.0054
30	0.999923
31	1.00121
32	1.00211
33	1.00001
34	1.00001
35	1.00054
36	0.999986
37	0.999286
38	1.00045
39	0.999871
40	1.00114
41	0.999976
42	0.998179
43	0.998901
44	1.00099
45	0.998752
46	1.00189
47	1.00179
48	0.998111
49	0.999439
50	1.00084
51	1.00065
52	0.999203
53	1.00025
54	1.00067
55	1.00034
56	0.999902
57	0.999469
58	1.00028
59	0.999522
60	0.999838
61	0.999372
62	0.999528
63	1.00007
64	0.999486
65	1.00049
66	1.00045
67	0.999829
68	1.00028
69	1.00066
70	0.998669
71	0.999177
72	1.00026
73	0.999349
74	0.999314
75	0.999503
76	1.00068
77	0.998663
78	1.00036
79	1.00029
80	1.00055
81	1.00035
82	1.0007
83	0.999951
84	0.999716
85	1.00012
86	1.00012
87	0.999146
88	1.0004
89	0.999847
90	1.00014
91	0.999898
92	0.999986
93	1.00018
94	0.999972
95	1.00037
96	0.99955
97	1.00101
98	0.999407
99	1.00009
100	1.02681
101	0.979413
102	1.00874
103	0.996189
104	1.02874
105	0.97906
106	0.986544
107	1.01922
108	1.00312
109	0.996596
110	1
111	1
