1	0.999127
2	0.999965
3	0.999109
4	1.00274
5	1.0004
6	0.998256
7	1.00017
8	0.998851
9	1.00208
10	0.998815
11	0.99665
12	0.998795
13	0.995875
14	0.999383
15	0.999312
16	1.00234
17	0.999097
18	0.997812
19	1.00072
20	0.998782
21	1.00142
22	0.999096
23	1.00061
24	0.99787
25	0.999763
26	1.00104
27	0.998273
28	0.998421
29	1.00467
30	0.999978
31	1.00086
32	1.00103
33	1.0013
34	0.999982
35	1.00101
36	1.00014
37	0.999899
38	1.00019
39	0.999453
40	1.00072
41	0.999975
42	0.99879
43	0.99908
44	1.0008
45	0.999351
46	1.00182
47	1.00136
48	0.998324
49	0.999287
50	1.00111
51	1.00056
52	0.998917
53	1.00011
54	1.0006
55	1.00039
56	0.999537
57	0.999067
58	1.00054
59	0.99951
60	0.999999
61	0.999318
62	0.999443
63	1.00054
64	0.999496
65	1.00064
66	1.00031
67	0.999953
68	1.00019
69	1.00067
70	0.998863
71	0.999469
72	1.00028
73	0.999391
74	0.999641
75	0.999718
76	1.00058
77	0.998828
78	1.00048
79	1.0002
80	1.00034
81	1.00015
82	1.00052
83	1.00019
84	1.00004
85	1.00002
86	1.00007
87	0.999599
88	1.00023
89	0.999815
90	1.00014
91	0.999961
92	0.999823
93	1.00012
94	0.999935
95	1.00018
96	0.999711
97	1.00038
98	0.999712
99	1.00012
100	1.00427
101	0.992615
102	0.989731
103	1.00995
104	1.01736
105	0.989922
106	0.979844
107	1.02167
108	1.01075
109	0.992028
110	1.00023
111	0.999718
