1	0.999285
2	0.999524
3	0.998507
4	1.0025
5	1.00074
6	0.998591
7	1.00109
8	0.999474
9	1.00184
10	0.998615
11	0.99595
12	0.997845
13	0.994299
14	0.997976
15	0.998604
16	1.00275
17	0.999164
18	0.996532
19	1.0008
20	0.997421
21	1.0021
22	0.998207
23	1.00019
24	0.997659
25	0.998779
26	1.00065
27	0.998394
28	0.99875
29	1.00513
30	1.00005
31	1.00077
32	1.00162
33	1.00093
34	0.999504
35	1.00138
36	1.00004
37	0.999308
38	1.00035
39	0.999929
40	1.00115
41	1.00018
42	0.998432
43	0.998847
44	1.00078
45	0.998956
46	1.00195
47	1.00169
48	0.99817
49	0.999367
50	1.00095
51	1.00058
52	0.999166
53	1.00031
54	1.00086
55	1.0004
56	0.999635
57	0.999141
58	1.00043
59	0.999648
60	0.999765
61	0.999472
62	0.999257
63	1.00016
64	0.999581
65	1.00043
66	1.00071
67	0.99995
68	1.00023
69	1.00091
70	0.998489
71	0.999261
72	1.00026
73	0.999033
74	0.999331
75	0.999527
76	1.00095
77	0.998455
78	1.00042
79	1.0004
80	1.0006
81	1.00026
82	1.00077
83	0.999946
84	0.999915
85	1.00001
86	1.00001
87	0.999356
88	1.0003
89	0.999677
90	1.00008
91	1.00002
92	0.999916
93	1.00013
94	1.00007
95	1.00035
96	0.999491
97	1.00107
98	0.999254
99	1.00029
100	1.03198
101	0.979837
102	1.01476
103	0.992027
104	1.03047
105	0.979818
106	1.01368
107	1.01657
108	1.00125
109	0.999605
110	1
111	1
