1	0.999064
2	0.999986
3	0.998697
4	1.00239
5	1.0006
6	0.998859
7	1.00113
8	0.999576
9	1.00179
10	0.999022
11	0.99599
12	0.997749
13	0.994025
14	0.998587
15	0.998497
16	1.0028
17	0.99914
18	0.996647
19	1.00065
20	0.997383
21	1.00207
22	0.998432
23	0.99986
24	0.997706
25	0.998709
26	1.00089
27	0.998864
28	0.998709
29	1.00499
30	1.00032
31	1.00032
32	1.00119
33	1.00231
34	0.999702
35	1.00163
36	0.999238
37	1.00031
38	1.00245
39	1.00028
40	1.00081
41	1.00005
42	0.998962
43	0.999406
44	1.00068
45	0.999191
46	1.00155
47	1.00115
48	0.998543
49	0.999041
50	1.0001
51	1.00051
52	0.999476
53	1.00058
54	1.0006
55	1.00095
56	1.00006
57	0.999184
58	0.99961
59	0.999295
60	0.999681
61	0.999396
62	0.999678
63	0.999793
64	0.998771
65	1.00101
66	1.00015
67	1.00025
68	1.00022
69	1.00116
70	0.998154
71	0.998847
72	1.0001
73	0.998608
74	0.999244
75	0.999587
76	1.00103
77	0.998464
78	1.0004
79	1.00043
80	1.00057
81	1.00021
82	1.00083
83	0.999933
84	1.00014
85	0.999823
86	0.999962
87	0.999608
88	1.00057
89	0.999414
90	1.00019
91	1.00024
92	0.999977
93	0.999984
94	0.999821
95	0.999925
96	0.999539
97	1.00144
98	0.999103
99	1.00023
100	1.02459
101	0.986105
102	0.998172
103	1.00442
104	1.02929
105	0.982848
106	0.980965
107	1.00739
108	1.00319
109	0.998859
110	1
111	1
