1	0.999238
2	0.999934
3	0.99925
4	1.00237
5	1.00021
6	0.998315
7	0.999828
8	0.998738
9	1.00148
10	0.999052
11	0.996672
12	0.998626
13	0.996175
14	0.999481
15	0.999577
16	1.0023
17	0.999273
18	0.997879
19	1.00065
20	0.998972
21	1.0012
22	0.999322
23	1.00048
24	0.997948
25	1.00004
26	1.00109
27	0.998392
28	0.998732
29	1.00378
30	0.999601
31	1.00123
32	1.00139
33	1.00009
34	1.00071
35	0.999774
36	0.999793
37	0.999853
38	1.00051
39	0.999654
40	1.00086
41	0.9997
42	0.998241
43	0.999163
44	1.00091
45	0.999115
46	1.00206
47	1.00179
48	0.998774
49	0.99951
50	1.00153
51	1.00113
52	0.999354
53	1.00042
54	1.00072
55	1.00038
56	0.999373
57	0.999541
58	1.0004
59	0.999633
60	1.00013
61	0.99934
62	0.999547
63	1.00022
64	0.999563
65	1.00086
66	0.999944
67	0.999971
68	1.00042
69	1.00029
70	0.999283
71	0.999515
72	1.00024
73	0.99947
74	0.999554
75	0.999914
76	1.00023
77	0.998934
78	1.0002
79	1.00008
80	1.00027
81	1.00022
82	1.00051
83	1.00001
84	0.999882
85	0.999916
86	0.999911
87	0.999601
88	1.00022
89	0.999902
90	1.00005
91	1.00007
92	0.999924
93	0.999891
94	1.00004
95	1.00001
96	0.999773
97	1.00038
98	0.999681
99	1.00008
100	1.0076
101	0.98995
102	0.997041
103	1.00429
104	1.01373
105	0.989131
106	0.979668
107	1.01935
108	0.997691
109	1.00213
110	1.00022
111	0.999916
