1	0.999209
2	1.00007
3	0.999185
4	1.00233
5	1.0002
6	0.998367
7	0.999812
8	0.998749
9	1.00162
10	0.999159
11	0.996677
12	0.99866
13	0.996197
14	0.999391
15	0.999474
16	1.00213
17	0.999235
18	0.998008
19	1.00059
20	0.998982
21	1.00113
22	0.999288
23	1.00053
24	0.998134
25	0.999949
26	1.0012
27	0.998559
28	0.99852
29	1.00398
30	1.00015
31	1.00083
32	1.00089
33	1.00106
34	1.00004
35	1.00058
36	1.0001
37	0.999791
38	0.999341
39	0.999683
40	1.00086
41	0.999971
42	0.998136
43	0.999455
44	1.0007
45	0.999379
46	1.00186
47	1.00166
48	0.998709
49	0.999363
50	1.00115
51	1.00094
52	0.999315
53	1.00043
54	1.00066
55	1.00042
56	0.999544
57	0.99957
58	1.00041
59	0.99977
60	1.00017
61	0.999393
62	0.999635
63	1.00012
64	0.999332
65	1.00093
66	1.00001
67	1.00015
68	1.0004
69	1.00053
70	0.999082
71	0.999192
72	1.00011
73	0.999561
74	0.999617
75	0.999721
76	1.00027
77	0.999194
78	1.00025
79	1.00031
80	1.0002
81	1.00029
82	1.0005
83	1.00001
84	0.999986
85	0.999854
86	0.999906
87	0.999746
88	1.00018
89	0.999896
90	0.999977
91	1.00004
92	1.00002
93	0.999974
94	1.0001
95	1.00021
96	0.999763
97	1.00061
98	0.999509
99	1.00012
100	1.00798
101	0.989977
102	0.994593
103	1.00618
104	1.01618
105	0.989004
106	0.996848
107	1.00529
108	0.997801
109	1.00207
110	1.00018
111	0.999194
